Name,Label,Canton_name
Choulex,8,Genève
Chur,15,St. Gallen
Churwalden,15,St. Gallen
Châbles,20,Lausanne
Château-d'Oex,7,Sion
Châtel-Saint-Denis,17,Bern
Châtel-sur-Montsalvens,7,Sion
Châtillon (FR),20,Lausanne
Châtillon (JU),5,Köniz
Châtonnaye,20,Lausanne
Chénens,17,Bern
Chéserex,8,Genève
Chésopelloz,20,Lausanne
Chêne-Bougeries,8,Genève
Chêne-Bourg,8,Genève
Chêne-Pâquier,20,Lausanne
Clarmont,20,Lausanne
Claro,25,Lugano
Clavaleyres,17,Bern
Clos du Doubs,14,Delémont
Coeuve,14,Delémont
Coinsins,20,Lausanne
Coldrerio,25,Lugano
Collex-Bossy,8,Genève
Collina d'Oro,25,Lugano
Collombey-Muraz,7,Sion
Collonge-Bellerive,8,Genève
Collonges,7,Sion
Cologny,8,Genève
Comano,25,Lugano
Commugny,20,Lausanne
Concise,23,La Chaux-de-Fonds
Confignon,8,Genève
Conters im Prättigau,11,Uzwil
Conthey,7,Sion
Coppet,20,Lausanne
Corban,5,Köniz
Corbeyrier,7,Sion
Corbières,17,Bern
Corcelles (BE),5,Köniz
Corcelles-Cormondrèche,23,La Chaux-de-Fonds
Corcelles-le-Jorat,20,Lausanne
Corcelles-près-Concise,23,La Chaux-de-Fonds
Corcelles-près-Payerne,20,Lausanne
Corcelles-sur-Chavornay,20,Lausanne
Corgémont,5,Köniz
Corippo,11,Uzwil
Corminboeuf,20,Lausanne
Cormoret,23,La Chaux-de-Fonds
Cornaux,23,La Chaux-de-Fonds
Cornol,5,Köniz
Corpataux-Magnedens,20,Lausanne
Corseaux,20,Lausanne
Corserey,20,Lausanne
Corsier (GE),20,Lausanne
Corsier-sur-Vevey,20,Lausanne
Cortaillod,23,La Chaux-de-Fonds
Cortébert,23,La Chaux-de-Fonds
Cossonay,20,Lausanne
Cottens (FR),20,Lausanne
Cottens (VD),20,Lausanne
Courchapoix,6,Zuchwil
Courchavon,14,Delémont
Courgenay,14,Delémont
Courgevaux,17,Bern
Courlevon,17,Bern
Courrendlin,14,Delémont
Courroux,14,Delémont
Court,6,Zuchwil
Courtedoux,14,Delémont
Courtelary,23,La Chaux-de-Fonds
Courtepin,20,Lausanne
Courtételle,14,Delémont
Crans-près-Céligny,8,Genève
Crassier,8,Genève
Cremin,20,Lausanne
Cresciano,25,Lugano
Cressier (FR),17,Bern
Cressier (NE),23,La Chaux-de-Fonds
Crissier,20,Lausanne
Croglio,25,Lugano
Cronay,20,Lausanne
Croy,20,Lausanne
Crémines,14,Delémont
Crésuz,20,Lausanne
Cuarnens,20,Lausanne
Cuarny,20,Lausanne
Cudrefin,17,Bern
Cugnasco-Gerra,25,Lugano
Cugy (FR),17,Bern
Cugy (VD),20,Lausanne
Cunter,11,Uzwil
Cureglia,25,Lugano
Curio,25,Lugano
Curtilles,17,Bern
Céligny,8,Genève
Dachsen,19,Frauenfeld
Dagmersellen,3,Luzern
Daillens,23,La Chaux-de-Fonds
Dallenwil,22,Kriens
Dalpe,25,Lugano
Damphreux,14,Delémont
Dardagny,8,Genève
Davos,11,Uzwil
Degersheim,19,Frauenfeld
Deisswil bei Münchenbuchsee,5,Köniz
Deitingen,5,Köniz
Delley-Portalban,20,Lausanne
Delémont,14,Delémont
Denens,20,Lausanne
Denges,20,Lausanne
Densbüren,21,Zürich
Derendingen,6,Zuchwil
Develier,5,Köniz
Diegten,2,Basel
Dielsdorf,9,Winterthur
Diemerswil,17,Bern
Diemtigen,5,Köniz
Diepflingen,21,Zürich
Diepoldsau,15,St. Gallen
Dierikon,22,Kriens
Diessbach bei Büren,17,Bern
Diessenhofen,19,Frauenfeld
Dietikon,9,Winterthur
Dietlikon,9,Winterthur
Dietwil,3,Luzern
Dinhard,9,Winterthur
Dintikon,4,Zug
Disentis/Mustér,25,Lugano
Dittingen,6,Zuchwil
Dizy,20,Lausanne
Domat/Ems,15,St. Gallen
Domdidier,20,Lausanne
Domleschg,15,St. Gallen
Dompierre (FR),20,Lausanne
Dompierre (VD),20,Lausanne
Donat,11,Uzwil
Donneloye,20,Lausanne
Doppleschwand,3,Luzern
Dorf,19,Frauenfeld
Dornach,2,Basel
Dorénaz,7,Sion
Dottikon,21,Zürich
Dotzigen,17,Bern
Dozwil,19,Frauenfeld
Drei Höfe,5,Köniz
Duggingen,2,Basel
Duillier,8,Genève
Dulliken,5,Köniz
Dully,20,Lausanne
Dägerlen,19,Frauenfeld
Dällikon,9,Winterthur
Däniken,2,Basel
Dänikon,21,Zürich
Därligen,5,Köniz
Därstetten,5,Köniz
Dättlikon,19,Frauenfeld
Démoret,17,Bern
Dörflingen,9,Winterthur
Döttingen,21,Zürich
Dübendorf,9,Winterthur
Düdingen,20,Lausanne
Dürnten,9,Winterthur
Dürrenroth,5,Köniz
Dürrenäsch,21,Zürich
Ebersecken,5,Köniz
Ebikon,22,Kriens
Ebnat-Kappel,22,Kriens
Echallens,23,La Chaux-de-Fonds
Echandens,20,Lausanne
Echarlens,17,Bern
Echichens,20,Lausanne
Eclépens,23,La Chaux-de-Fonds
Ecublens (FR),17,Bern
Ecublens (VD),20,Lausanne
Ederswiler,14,Delémont
Effingen,21,Zürich
Egerkingen,2,Basel
Egg,9,Winterthur
Eggenwil,9,Winterthur
Eggerberg,5,Köniz
Eggersriet,15,St. Gallen
Eggiwil,5,Köniz
Eglisau,9,Winterthur
Egliswil,21,Zürich
Egnach,15,St. Gallen
Egolzwil,5,Köniz
Ehrendingen,9,Winterthur
Eich,3,Luzern
Eichberg,15,St. Gallen
Eiken,21,Zürich
Einsiedeln,15,St. Gallen
Eischoll,7,Sion
Eisten,7,Sion
Elfingen,21,Zürich
Elgg,9,Winterthur
Ellikon an der Thur,19,Frauenfeld
Elsau,9,Winterthur
Embd,7,Sion
Embrach,9,Winterthur
Emmen,22,Kriens
Emmetten,22,Kriens
Endingen,21,Zürich
Engelberg,15,St. Gallen
Enges,23,La Chaux-de-Fonds
Ennetbaden,21,Zürich
Ennetbürgen,3,Luzern
Ennetmoos,3,Luzern
Entlebuch,5,Köniz
Epalinges,20,Lausanne
Ependes (FR),5,Köniz
Ependes (VD),20,Lausanne
Eppenberg-Wöschnau,2,Basel
Epsach,17,Bern
Eptingen,21,Zürich
Ergisch,7,Sion
Eriswil,3,Luzern
Eriz,5,Köniz
Erlach,5,Köniz
Erlen,19,Frauenfeld
Erlenbach (ZH),4,Zug
Erlenbach im Simmental,5,Köniz
Erlinsbach (AG),2,Basel
Erlinsbach (SO),2,Basel
Ermatingen,19,Frauenfeld
Ermensee,3,Luzern
Ernen,7,Sion
Erschwil,5,Köniz
Ersigen,5,Köniz
Erstfeld,22,Kriens
Eschenbach (LU),3,Luzern
Eschenbach (SG),22,Kriens
Eschenz,19,Frauenfeld
Eschert,6,Zuchwil
Eschlikon,9,Winterthur
Escholzmatt-Marbach,22,Kriens
Essert-Pittet,20,Lausanne
Essertes,20,Lausanne
Essertines-sur-Rolle,20,Lausanne
Essertines-sur-Yverdon,20,Lausanne
Estavayer-le-Lac,20,Lausanne
Etagnières,20,Lausanne
Etoy,20,Lausanne
Ettingen,2,Basel
Ettiswil,3,Luzern
Etziken,6,Zuchwil
Evilard,5,Köniz
Evionnaz,7,Sion
Evolène,7,Sion
Eysins,20,Lausanne
Fahrni,5,Köniz
Fahrwangen,3,Luzern
Fahy,14,Delémont
Faido,11,Uzwil
Falera,11,Uzwil
Faoug,17,Bern
Farnern,5,Köniz
Farvagny,17,Bern
Fehraltorf,9,Winterthur
Fehren,6,Zuchwil
Felben-Wellhausen,19,Frauenfeld
Feldbrunnen-St. Niklaus,6,Zuchwil
Felsberg,15,St. Gallen
Ferden,7,Sion
Ferenbalm,20,Lausanne
Ferlens (VD),20,Lausanne
Ferpicloz,17,Bern
Ferrera,11,Uzwil
Ferreyres,20,Lausanne
Feuerthalen,9,Winterthur
Feusisberg,15,St. Gallen
Fey,20,Lausanne
Fideris,11,Uzwil
Fiesch,7,Sion
Fieschertal,7,Sion
Fiez,20,Lausanne
Filisur,11,Uzwil
Finhaut,7,Sion
Finsterhennen,5,Köniz
Fischbach,5,Köniz
Fischbach-Göslikon,21,Zürich
Fischenthal,9,Winterthur
Fischingen,19,Frauenfeld
Fisibach,21,Zürich
Fislisbach,9,Winterthur
Flaach,9,Winterthur
Flawil,15,St. Gallen
Flerden,15,St. Gallen
Flims,15,St. Gallen
Flumenthal,6,Zuchwil
Flums,22,Kriens
Flurlingen,9,Winterthur
Fläsch,15,St. Gallen
Flüelen,12,Altdorf (UR)
Flühli,3,Luzern
Fontaines-sur-Grandson,20,Lausanne
Fontenais,14,Delémont
Forel (Lavaux),20,Lausanne
Forel-sur-Lucens,20,Lausanne
Forst-Längenbühl,5,Köniz
Founex,20,Lausanne
Frasco,11,Uzwil
Fraubrunnen,5,Köniz
Frauenfeld,19,Frauenfeld
Frauenkappelen,17,Bern
Freienbach,22,Kriens
Freienstein-Teufen,9,Winterthur
Freienwil,9,Winterthur
Freimettigen,5,Köniz
Frenkendorf,2,Basel
Fresens,23,La Chaux-de-Fonds
Fribourg,20,Lausanne
Frick,21,Zürich
Froideville,20,Lausanne
Frutigen,7,Sion
Fräschels,5,Köniz
Fulenbach,5,Köniz
Full-Reuenthal,21,Zürich
Fully,7,Sion
Furna,15,St. Gallen
Fällanden,21,Zürich
Féchy,8,Genève
Fétigny,17,Bern
Füllinsdorf,2,Basel
Fürstenau,11,Uzwil
Gachnang,19,Frauenfeld
Gais,15,St. Gallen
Gaiserwald,19,Frauenfeld
Galgenen,22,Kriens
Galmiz,20,Lausanne
Gals,23,La Chaux-de-Fonds
Gambarogno,25,Lugano
Gampel-Bratsch,17,Bern
Gampelen,5,Köniz
Gams,15,St. Gallen
Gansingen,21,Zürich
Gebenstorf,9,Winterthur
Gelterfingen,5,Köniz
Gelterkinden,2,Basel
Geltwil,4,Zug
Gempen,6,Zuchwil
Gempenach,20,Lausanne
Genolier,20,Lausanne
Genthod,8,Genève
Genève,8,Genève
Gerlafingen,5,Köniz
Geroldswil,9,Winterthur
Gersau,22,Kriens
Gerzensee,5,Köniz
Gettnau,5,Köniz
Geuensee,3,Luzern
Giebenach,2,Basel
Giez,20,Lausanne
Giffers,5,Köniz
Gilly,20,Lausanne
Gimel,20,Lausanne
Gingins,20,Lausanne
Giornico,11,Uzwil
Gipf-Oberfrick,2,Basel
Gisikon,3,Luzern
Giswil,22,Kriens
Giubiasco,25,Lugano
Givisiez,20,Lausanne
Givrins,20,Lausanne
Gland,20,Lausanne
Glarus,24,Glarus
Glarus Nord,0,Glarus Nord
Glarus Süd,11,Uzwil
Glattfelden,9,Winterthur
Gletterens,17,Bern
Gnosca,25,Lugano
Golaten,20,Lausanne
Goldach,15,St. Gallen
Gollion,20,Lausanne
Gommiswald,22,Kriens
Gondiswil,5,Köniz
Gonten,1,Teufen (AR)
Gontenschwil,21,Zürich
Gordola,25,Lugano
Gorduno,25,Lugano
Gorgier,23,La Chaux-de-Fonds
Gossau (SG),15,St. Gallen
Gossau (ZH),9,Winterthur
Gottlieben,19,Frauenfeld
Goumoëns,23,La Chaux-de-Fonds
Graben,6,Zuchwil
Grabs,15,St. Gallen
Grafschaft,7,Sion
Grancia,25,Lugano
Grancy,20,Lausanne
Grandcour,17,Bern
Grandevent,20,Lausanne
Grandfontaine,5,Köniz
Grandson,23,La Chaux-de-Fonds
Grandval,6,Zuchwil
Grandvillard,17,Bern
Granges (Veveyse),20,Lausanne
Granges-Paccot,20,Lausanne
Grangettes,7,Sion
Gravesano,25,Lugano
Greifensee,9,Winterthur
Grellingen,6,Zuchwil
Grenchen,5,Köniz
Greng,17,Bern
Grengiols,7,Sion
Grens,8,Genève
Greppen,3,Luzern
Gresso,5,Köniz
Gretzenbach,5,Köniz
Grimisuat,7,Sion
Grindel,2,Basel
Grindelwald,7,Sion
Grolley,20,Lausanne
Grono,11,Uzwil
Grossaffoltern,17,Bern
Grossdietwil,5,Köniz
Grosshöchstetten,5,Köniz
Grosswangen,3,Luzern
Grub (AR),15,St. Gallen
Gruyères,17,Bern
Gryon,7,Sion
Grächen,7,Sion
Gränichen,21,Zürich
Grône,7,Sion
Grüningen,9,Winterthur
Grüsch,15,St. Gallen
Gsteig,17,Bern
Gsteigwiler,22,Kriens
Gudo,25,Lugano
Guggisberg,7,Sion
Gunzgen,5,Köniz
Gurbrü,20,Lausanne
Gurmels,20,Lausanne
Gurtnellen,22,Kriens
Gurzelen,5,Köniz
Guttannen,7,Sion
Guttet-Feschel,7,Sion
Gy,8,Genève
Gächlingen,9,Winterthur
Gänsbrunnen,6,Zuchwil
Göschenen,7,Sion
Gündlischwand,7,Sion
Günsberg,6,Zuchwil
Güttingen,19,Frauenfeld
Habkern,5,Köniz
Habsburg,21,Zürich
Hagenbuch,9,Winterthur
Hagneck,5,Köniz
Haldenstein,15,St. Gallen
Hallau,9,Winterthur
Hallwil,21,Zürich
Halten,5,Köniz
Hasle (LU),3,Luzern
Hasle bei Burgdorf,5,Köniz
Hasliberg,22,Kriens
Hauenstein-Ifenthal,21,Zürich
Hauptwil-Gottshaus,15,St. Gallen
Hausen (AG),21,Zürich
Hausen am Albis,4,Zug
Haut-Intyamon,17,Bern
Haut-Vully,23,La Chaux-de-Fonds
Haute-Ajoie,5,Köniz
Haute-Sorne,5,Köniz
Hauterive (FR),20,Lausanne
Hauterive (NE),23,La Chaux-de-Fonds
Hauteville,17,Bern
Hedingen,9,Winterthur
Hefenhofen,19,Frauenfeld
Heiden,15,St. Gallen
Heiligenschwendi,5,Köniz
Heimberg,5,Köniz
Heimenhausen,5,Köniz
Heimiswil,5,Köniz
Heitenried,5,Köniz
Hellikon,2,Basel
Hellsau,5,Köniz
Hemberg,19,Frauenfeld
Hemishofen,19,Frauenfeld
Hemmiken,2,Basel
Hendschiken,4,Zug
Henggart,19,Frauenfeld
Henniez,20,Lausanne
Herbetswil,6,Zuchwil
Herbligen,5,Köniz
Herdern,19,Frauenfeld
Hergiswil (NW),3,Luzern
Hergiswil bei Willisau,3,Luzern
Herisau,19,Frauenfeld
Hermance,8,Genève
Hermenches,20,Lausanne
Hermiswil,5,Köniz
Hermrigen,17,Bern
Herrliberg,9,Winterthur
Hersberg,2,Basel
Herznach,2,Basel
Herzogenbuchsee,5,Köniz
Hettlingen,9,Winterthur
Hildisrieden,3,Luzern
Hilterfingen,5,Köniz
Himmelried,6,Zuchwil
Hindelbank,5,Köniz
Hinterrhein,11,Uzwil
Hinwil,9,Winterthur
Hirschthal,21,Zürich
Hirzel,22,Kriens
Hittnau,9,Winterthur
Hitzkirch,3,Luzern
Hochdorf,3,Luzern
Hochfelden,9,Winterthur
Hochwald,6,Zuchwil
Hofstetten (ZH),9,Winterthur
Hofstetten bei Brienz,22,Kriens
Hofstetten-Flüh,2,Basel
Hohenrain,3,Luzern
Hohentannen,15,St. Gallen
Holderbank (AG),21,Zürich
Holderbank (SO),6,Zuchwil
Holziken,5,Köniz
Homberg,5,Köniz
Hombrechtikon,22,Kriens
Homburg,19,Frauenfeld
Honau,22,Kriens
Horgen,21,Zürich
Horn,15,St. Gallen
Hornussen,21,Zürich
Horrenbach-Buchen,22,Kriens
Horriwil,5,Köniz
Horw,3,Luzern
Hospental,11,Uzwil
Hubersdorf,6,Zuchwil
Humlikon,19,Frauenfeld
Hundwil,19,Frauenfeld
Hunzenschwil,21,Zürich
Huttwil,5,Köniz
Häfelfingen,2,Basel
Hägendorf,2,Basel
Häggenschwil,15,St. Gallen
Hägglingen,21,Zürich
Härkingen,2,Basel
Häutligen,5,Köniz
Hérémence,7,Sion
Höchstetten,6,Zuchwil
Hölstein,2,Basel
Höri,9,Winterthur
Hünenberg,3,Luzern
Hüniken,6,Zuchwil
Hüntwangen,9,Winterthur
Hütten,9,Winterthur
Hüttikon,21,Zürich
Hüttlingen,15,St. Gallen
Hüttwilen,19,Frauenfeld
Icogne,7,Sion
Iffwil,5,Köniz
Ilanz/Glion,11,Uzwil
Illgau,22,Kriens
Illnau-Effretikon,9,Winterthur
Inden,7,Sion
Ingenbohl,22,Kriens
Inkwil,5,Köniz
Innerthal,0,Glarus Nord
Innertkirchen,7,Sion
Ins,5,Köniz
Interlaken,5,Köniz
Inwil,3,Luzern
Ipsach,5,Köniz
Iragna,25,Lugano
Iseltwald,7,Sion
Isenthal,22,Kriens
Islisberg,9,Winterthur
Isone,25,Lugano
Isorno,25,Lugano
Isérables,7,Sion
Itingen,2,Basel
Ittigen,17,Bern
Jaberg,5,Köniz
Jaun,7,Sion
Jegenstorf,5,Köniz
Jenaz,15,St. Gallen
Jenins,15,St. Gallen
Jens,5,Köniz
Jeuss,5,Köniz
Jonen,9,Winterthur
Jongny,17,Bern
Jonschwil,19,Frauenfeld
Jorat-Menthue,20,Lausanne
Jouxtens-Mézery,20,Lausanne
Juriens,20,Lausanne
Jussy,8,Genève
Kaiseraugst,2,Basel
Kaiserstuhl,9,Winterthur
Kaisten,21,Zürich
Kallern,3,Luzern
Kallnach,5,Köniz
Kaltbrunn,22,Kriens
Kammersrohr,5,Köniz
Kandergrund,7,Sion
Kandersteg,7,Sion
Kappel (SO),5,Köniz
Kappel am Albis,4,Zug
Kappelen,17,Bern
Kaufdorf,5,Köniz
Kehrsatz,5,Köniz
Kemmental,19,Frauenfeld
Kernenried,5,Köniz
Kerns,22,Kriens
Kerzers,5,Köniz
Kesswil,19,Frauenfeld
Kestenholz,5,Köniz
Kienberg,2,Basel
Kiesen,5,Köniz
Kilchberg (BL),21,Zürich
Kilchberg (ZH),21,Zürich
Killwangen,21,Zürich
Kippel,7,Sion
Kirchberg (BE),5,Köniz
Kirchberg (SG),19,Frauenfeld
Kirchdorf (BE),5,Köniz
Kirchenthurnen,5,Köniz
Kirchleerau,3,Luzern
Kirchlindach,17,Bern
Kleinandelfingen,9,Winterthur
Kleinbösingen,17,Bern
Kleinlützel,2,Basel
Klingnau,21,Zürich
Klosters-Serneus,11,Uzwil
Kloten,9,Winterthur
Knonau,4,Zug
Knutwil,3,Luzern
Koblenz,21,Zürich
Konolfingen,5,Köniz
Koppigen,5,Köniz
Kradolf-Schönenberg,15,St. Gallen
Krattigen,5,Köniz
Krauchthal,5,Köniz
Kreuzlingen,19,Frauenfeld
Kriechenwil,20,Lausanne
Kriegstetten,5,Köniz
Kriens,22,Kriens
Kyburg,9,Winterthur
Känerkinden,2,Basel
Kölliken,21,Zürich
Köniz,5,Köniz
Küblis,11,Uzwil
Künten,9,Winterthur
Küsnacht (ZH),4,Zug
Küssnacht (SZ),3,Luzern
Küttigen,21,Zürich
L'Abbaye,20,Lausanne
L'Abergement,20,Lausanne
L'Isle,20,Lausanne
La Baroche,14,Delémont
La Brillaz,20,Lausanne
La Brévine,23,La Chaux-de-Fonds
La Chaux (Cossonay),20,Lausanne
La Chaux-de-Fonds,23,La Chaux-de-Fonds
La Chaux-des-Breuleux,5,Köniz
La Chaux-du-Milieu,23,La Chaux-de-Fonds
La Côte-aux-Fées,20,Lausanne
La Ferrière,23,La Chaux-de-Fonds
La Folliaz,20,Lausanne
La Neuveville,23,La Chaux-de-Fonds
La Praz,20,Lausanne
La Punt-Chamues-ch,11,Uzwil
La Rippe,20,Lausanne
La Roche,17,Bern
La Sagne,23,La Chaux-de-Fonds
La Sarraz,23,La Chaux-de-Fonds
La Sonnaz,5,Köniz
La Tour-de-Peilz,17,Bern
La Tène,5,Köniz
La Verrerie,17,Bern
Laax,11,Uzwil
Lachen,22,Kriens
Laconnex,8,Genève
Lajoux (JU),23,La Chaux-de-Fonds
Lalden,7,Sion
Lamone,25,Lugano
Lampenberg,21,Zürich
Lancy,8,Genève
Landiswil,5,Köniz
Landquart,15,St. Gallen
Langenbruck,21,Zürich
Langendorf,5,Köniz
Langenthal,5,Köniz
Langnau am Albis,9,Winterthur
Langnau im Emmental,5,Köniz
Langrickenbach,19,Frauenfeld
Lantsch/Lenz,15,St. Gallen
Lauenen,17,Bern
Lauerz,15,St. Gallen
Laufen,6,Zuchwil
Laufen-Uhwiesen,9,Winterthur
Laufenburg,21,Zürich
Laupen,5,Köniz
Laupersdorf,5,Köniz
Lauperswil,5,Köniz
Lausanne,20,Lausanne
Lausen,2,Basel
Lauterbrunnen,7,Sion
Lauwil,5,Köniz
Lavertezzo,25,Lugano
Lavey-Morcles,7,Sion
Lavigny,20,Lausanne
Lavizzara,11,Uzwil
Lax,7,Sion
Le Bémont (JU),23,La Chaux-de-Fonds
Le Cerneux-Péquignot,23,La Chaux-de-Fonds
Le Chenit,20,Lausanne
Le Châtelard,7,Sion
Le Flon,20,Lausanne
Le Glèbe,17,Bern
Le Grand-Saconnex,8,Genève
Le Landeron,23,La Chaux-de-Fonds
Le Lieu,20,Lausanne
Le Locle,23,La Chaux-de-Fonds
Le Mont-sur-Lausanne,20,Lausanne
Le Mouret,17,Bern
Le Noirmont,17,Bern
Le Pâquier (FR),20,Lausanne
Le Vaud,20,Lausanne
Leggia,11,Uzwil
Leibstadt,9,Winterthur
Leimbach (AG),21,Zürich
Leissigen,5,Köniz
Lengnau (AG),21,Zürich
Lengnau (BE),5,Köniz
Lengwil,19,Frauenfeld
Lenk,7,Sion
Lens,7,Sion
Lenzburg,21,Zürich
Les Agettes,7,Sion
Les Bois,23,La Chaux-de-Fonds
Les Brenets,23,La Chaux-de-Fonds
Les Breuleux,5,Köniz
Les Clées,20,Lausanne
Les Enfers,23,La Chaux-de-Fonds
Les Genevez (JU),23,La Chaux-de-Fonds
Les Montets,20,Lausanne
Les Planchettes,23,La Chaux-de-Fonds
Les Ponts-de-Martel,23,La Chaux-de-Fonds
Les Verrières,20,Lausanne
Leuggern,9,Winterthur
Leuk,17,Bern
Leukerbad,5,Köniz
Leutwil,21,Zürich
Leuzigen,5,Köniz
Leysin,7,Sion
Leytron,7,Sion
Lichtensteig,22,Kriens
Liddes,7,Sion
Liedertswil,5,Köniz
Liesberg,2,Basel
Liestal,2,Basel
Ligerz,23,La Chaux-de-Fonds
Lignerolle,20,Lausanne
Lignières,23,La Chaux-de-Fonds
Lindau,9,Winterthur
Linden,22,Kriens
Linescio,5,Köniz
Locarno,25,Lugano
Lodrino,11,Uzwil
Lohn (GR),11,Uzwil
Lohn (SH),9,Winterthur
Lohn-Ammannsegg,5,Köniz
Lohnstorf,5,Köniz
Lommis,15,St. Gallen
Lommiswil,5,Köniz
Lonay,20,Lausanne
Longirod,20,Lausanne
Losone,25,Lugano
Lostallo,11,Uzwil
Lostorf,2,Basel
Lotzwil,5,Köniz
Lovatens,17,Bern
Loveresse,5,Köniz
Lucens,20,Lausanne
Lufingen,9,Winterthur
Lugano,25,Lugano
Lugnez,14,Delémont
Luins,20,Lausanne
Lully (FR),20,Lausanne
Lully (VD),20,Lausanne
Lumino,25,Lugano
Lumnezia,11,Uzwil
Lungern,22,Kriens
Lupfig,21,Zürich
Lupsingen,2,Basel
Lurtigen,20,Lausanne
Lussery-Villars,20,Lausanne
Lussy-sur-Morges,20,Lausanne
Luterbach,5,Köniz
Luthern,3,Luzern
Lutry,20,Lausanne
Lutzenberg,15,St. Gallen
Luzein,15,St. Gallen
Luzern,3,Luzern
Lyss,17,Bern
Lyssach,5,Köniz
Läufelfingen,2,Basel
Léchelles,20,Lausanne
Löhningen,9,Winterthur
Lüscherz,5,Köniz
Lüsslingen-Nennigkofen,6,Zuchwil
Lüterkofen-Ichertswil,5,Köniz
Lüterswil-Gächliwil,5,Köniz
Lütisburg,19,Frauenfeld
Lütschental,22,Kriens
Lützelflüh,5,Köniz
Madiswil,5,Köniz
Madulain,11,Uzwil
Magden,21,Zürich
Maggia,5,Köniz
Magliaso,25,Lugano
Maienfeld,15,St. Gallen
Maisprach,21,Zürich
Maladers,15,St. Gallen
Malans,15,St. Gallen
Malters,22,Kriens
Mammern,15,St. Gallen
Mandach,21,Zürich
Manno,25,Lugano
Maracon,17,Bern
Marbach (SG),15,St. Gallen
Marchissy,20,Lausanne
Marly,20,Lausanne
Marmorera,11,Uzwil
Maroggia,25,Lugano
Marsens,17,Bern
Marthalen,9,Winterthur
Martigny,7,Sion
Martigny-Combe,7,Sion
Maschwanden,3,Luzern
Masein,15,St. Gallen
Massagno,25,Lugano
Massongex,7,Sion
Massonnens,17,Bern
Mathod,20,Lausanne
Mathon,11,Uzwil
Matran,20,Lausanne
Matten bei Interlaken,22,Kriens
Mattstetten,5,Köniz
Matzendorf,5,Köniz
Matzingen,9,Winterthur
Mauborget,20,Lausanne
Mauensee,3,Luzern
Maur,9,Winterthur
Mauraz,20,Lausanne
Medel (Lucmagn),11,Uzwil
Meggen,3,Luzern
Meienried,17,Bern
Meierskappel,3,Luzern
Meikirch,17,Bern
Meilen,21,Zürich
Meinier,8,Genève
Meinisberg,5,Köniz
Meiringen,5,Köniz
Meisterschwanden,21,Zürich
Melano,25,Lugano
Melchnau,5,Köniz
Melide,25,Lugano
Mellikon,21,Zürich
Mellingen,9,Winterthur
Mels,15,St. Gallen
Meltingen,5,Köniz
Mendrisio,25,Lugano
Menziken,21,Zürich
Menzingen,4,Zug
Menznau,3,Luzern
Merenschwand,4,Zug
Mergoscia,11,Uzwil
Merishausen,9,Winterthur
Mervelier,5,Köniz
Merzligen,17,Bern
Mesocco,11,Uzwil
Messen,5,Köniz
Mettauertal,9,Winterthur
Mettembert,14,Delémont
Mettmenstetten,4,Zug
Metzerlen-Mariastein,2,Basel
Mex (VD),20,Lausanne
Meyriez,5,Köniz
Meyrin,8,Genève
Mezzovico-Vira,25,Lugano
Mies,20,Lausanne
Miglieglia,25,Lugano
Milvignes,23,La Chaux-de-Fonds
Minusio,25,Lugano
Mirchel,5,Köniz
Misery-Courtion,20,Lausanne
Missy,20,Lausanne
Miège,7,Sion
Moiry,20,Lausanne
Moleno,11,Uzwil
Mollens (VD),20,Lausanne
Mollens (VS),7,Sion
Molondin,17,Bern
Mont-Noble,7,Sion
Mont-Tramelan,5,Köniz
Mont-la-Ville,20,Lausanne
Mont-sur-Rolle,20,Lausanne
Montagny (FR),20,Lausanne
Montagny-près-Yverdon,20,Lausanne
Montalchez,23,La Chaux-de-Fonds
Montana,7,Sion
Montanaire,17,Bern
Montcherand,20,Lausanne
Monte Carasso,25,Lugano
Monteceneri,25,Lugano
Monteggio,25,Lugano
Montet (Glâne),20,Lausanne
Montfaucon,23,La Chaux-de-Fonds
Montherod,20,Lausanne
Monthey,7,Sion
Montilliez,20,Lausanne
Montpreveyres,20,Lausanne
Montreux,20,Lausanne
Montricher,20,Lausanne
Moosleerau,3,Luzern
Moosseedorf,17,Bern
Morbio Inferiore,25,Lugano
Morcote,25,Lugano
Morens (FR),20,Lausanne
Morges,20,Lausanne
Morlon,7,Sion
Morrens (VD),20,Lausanne
Morschach,15,St. Gallen
Mosnang,9,Winterthur
Mosogno,25,Lugano
Moudon,20,Lausanne
Moutier,5,Köniz
Movelier,14,Delémont
Muhen,21,Zürich
Mulegns,11,Uzwil
Mumpf,2,Basel
Mundaun,11,Uzwil
Muntelier,20,Lausanne
Muolen,15,St. Gallen
Muotathal,15,St. Gallen
Muralto,25,Lugano
Murgenthal,5,Köniz
Muri (AG),9,Winterthur
Muri bei Bern,5,Köniz
Muriaux,5,Köniz
Murist,20,Lausanne
Murten,20,Lausanne
Mutrux,23,La Chaux-de-Fonds
Mutten,11,Uzwil
Muttenz,2,Basel
Muzzano,25,Lugano
Mägenwil,4,Zug
Männedorf,9,Winterthur
Märstetten,19,Frauenfeld
Ménières,20,Lausanne
Mézières (FR),20,Lausanne
Mézières (VD),17,Bern
Möhlin,21,Zürich
Mönchaltorf,9,Winterthur
Mönthal,21,Zürich
Mörel-Filet,7,Sion
Mörigen,17,Bern
Möriken-Wildegg,21,Zürich
Mörschwil,15,St. Gallen
